YEAR,TAXON,Date ,Latitude of Capture,Longitude of capture
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7283,-90.2477
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/8/1999,28.7743,-90.2697
1999,RHIZOPRIONODON TERRAENOVAE,8/9/1999,28.8485,-90.1887
1999,RHIZOPRIONODON TERRAENOVAE,8/9/1999,28.8485,-90.1887
1999,RHIZOPRIONODON TERRAENOVAE,8/9/1999,28.8485,-90.1887
1999,RHIZOPRIONODON TERRAENOVAE,8/9/1999,28.8485,-90.1887
1999,NEGAPRION BREVIROSTRIS,8/9/1999,28.8485,-90.1887
1999,CARCHARHINUS BREVIPINNA,8/9/1999,28.9095,-90.5467
1999,CARCHARHINUS LIMBATUS,8/9/1999,28.9095,-90.5467
1999,CARCHARHINUS LIMBATUS,8/9/1999,28.9095,-90.5467
1999,SPHYRNA LEWINI,8/10/1999,28.7753,-90.5835
1999,RHIZOPRIONODON TERRAENOVAE,8/10/1999,28.7753,-90.5835
1999,CARCHARHINUS LIMBATUS,8/10/1999,28.7605,-90.5455
1999,SCOMBEROMORUS MACULATUS,8/10/1999,28.7605,-90.5455
1999,RHIZOPRIONODON TERRAENOVAE,8/10/1999,28.7605,-90.5455
1999,RHIZOPRIONODON TERRAENOVAE,8/10/1999,28.8523,-90.51
1999,CARCHARHINUS LIMBATUS,8/10/1999,28.8523,-90.51
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.501,-90.3983
1999,CARCHARHINUS LIMBATUS,8/11/1999,28.3695,-90.571
1999,CARCHARHINUS LIMBATUS,8/11/1999,28.3695,-90.571
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.3695,-90.571
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.3695,-90.571
1999,LUTJANUS CAMPECHANUS,8/11/1999,28.4178,-90.663
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.4178,-90.663
1999,CARCHARHINUS ACRONOTUS,8/11/1999,28.5418,-90.737
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.5418,-90.737
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.5418,-90.737
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.5418,-90.737
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.5418,-90.737
1999,CARCHARHINUS BREVIPINNA,8/11/1999,28.5418,-90.737
1999,RACHYCENTRON CANADUM,8/12/1999,28.7268,-90.7307
1999,CARCHARHINUS BREVIPINNA,8/12/1999,28.763,-90.96
1999,CARCHARHINUS BREVIPINNA,8/12/1999,28.763,-90.96
1999,CARCHARHINUS BREVIPINNA,8/12/1999,28.763,-90.96
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.763,-90.96
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.763,-90.96
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS ISODON,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS ISODON,8/12/1999,28.8295,-90.9502
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8568,-91.0002
1999,CARCHARHINUS LIMBATUS,8/12/1999,28.8568,-91.0002
1999,RHINOPTERA BONASUS,8/12/1999,28.8568,-91.0002
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.8568,-91.0002
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/12/1999,28.6608,-91.1792
1999,RHIZOPRIONODON TERRAENOVAE,8/13/1999,28.7152,-91.3985
1999,RHIZOPRIONODON TERRAENOVAE,8/13/1999,28.7152,-91.3985
1999,RHIZOPRIONODON TERRAENOVAE,8/13/1999,28.7152,-91.3985
1999,RHIZOPRIONODON TERRAENOVAE,8/13/1999,28.7152,-91.3985
1999,CARCHARHINUS BREVIPINNA,8/13/1999,28.5987,-91.3553
1999,CARCHARHINUS BREVIPINNA,8/13/1999,28.5987,-91.3553
1999,CARCHARHINUS BREVIPINNA,8/13/1999,28.5987,-91.3553
1999,CARCHARHINUS BREVIPINNA,8/13/1999,28.5987,-91.3553
1999,CARCHARHINUS LIMBATUS,8/13/1999,28.5987,-91.3553
1999,RACHYCENTRON CANADUM,8/13/1999,28.6237,-91.4373
1999,CARCHARHINUS LIMBATUS,8/13/1999,28.6237,-91.4373
1999,RHIZOPRIONODON TERRAENOVAE,8/13/1999,28.531,-91.5117
1999,OPHICHTHUS REX,8/13/1999,28.531,-91.5117
1999,OPHICHTHUS REX,8/13/1999,28.531,-91.5117
1999,OPHICHTHUS REX,8/13/1999,28.531,-91.5117
1999,SPHYRNA LEWINI,8/13/1999,28.531,-91.5117
1999,CARCHARHINUS BREVIPINNA,8/14/1999,28.4125,-91.2512
1999,OPHICHTHUS REX,8/14/1999,28.4125,-91.2512
1999,OPHICHTHUS REX,8/14/1999,28.4125,-91.2512
1999,SPHYRNA LEWINI,8/14/1999,28.4125,-91.2512
1999,SPHYRNA LEWINI,8/14/1999,28.443,-91.2177
1999,CARCHARHINUS LIMBATUS,8/14/1999,28.443,-91.2177
1999,CARCHARHINUS LIMBATUS,8/14/1999,28.443,-91.2177
1999,CARCHARHINUS ACRONOTUS,8/19/1999,28.485,-91.1217
1999,CARCHARHINUS ACRONOTUS,8/19/1999,28.485,-91.1217
1999,RHIZOPRIONODON TERRAENOVAE,8/19/1999,28.485,-91.1217
1999,RHIZOPRIONODON TERRAENOVAE,8/19/1999,28.485,-91.1217
1999,CARCHARHINUS BREVIPINNA,8/19/1999,28.485,-91.1217
1999,CARCHARHINUS BREVIPINNA,8/19/1999,28.485,-91.1217
1999,CARCHARHINUS LIMBATUS,8/19/1999,28.485,-91.1217
1999,RHIZOPRIONODON TERRAENOVAE,8/19/1999,28.4307,-91.2078
1999,CARCHARHINUS ACRONOTUS,8/19/1999,28.4307,-91.2078
1999,SPHYRNA LEWINI,8/19/1999,28.4785,-91.7483
1999,SPHYRNA LEWINI,8/19/1999,28.4785,-91.7483
1999,RHIZOPRIONODON TERRAENOVAE,8/19/1999,28.4785,-91.7483
1999,RHIZOPRIONODON TERRAENOVAE,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS BREVIPINNA,8/20/1999,28.9305,-91.4485
1999,CARCHARHINUS ACRONOTUS,8/21/1999,28.6333,-91.6458
1999,CARCHARHINUS ACRONOTUS,8/21/1999,28.6333,-91.6458
1999,CARCHARHINUS ACRONOTUS,8/21/1999,28.6333,-91.6458
1999,CARCHARHINUS ACRONOTUS,8/21/1999,28.6333,-91.6458
1999,RACHYCENTRON CANADUM,8/21/1999,28.6333,-91.6458
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.6333,-91.6458
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.6333,-91.6458
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.6333,-91.6458
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.6333,-91.6458
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.6333,-91.6458
1999,CARCHARHINUS LIMBATUS,8/21/1999,28.6333,-91.6458
1999,OPHICHTHUS REX,8/21/1999,28.5038,-91.846
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.7743,-91.9508
1999,RHIZOPRIONODON TERRAENOVAE,8/21/1999,28.7743,-91.9508
1999,CARCHARHINUS ACRONOTUS,8/21/1999,28.7743,-91.9508
1999,CARCHARHINUS LIMBATUS,8/22/1999,28.8577,-91.8677
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8577,-91.8677
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8577,-91.8677
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8577,-91.8677
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8577,-91.8677
1999,CARCHARHINUS BREVIPINNA,8/22/1999,28.8577,-91.8677
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8582,-91.8305
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8582,-91.8305
1999,CARCHARHINUS LIMBATUS,8/22/1999,28.8582,-91.8305
1999,CARCHARHINUS BREVIPINNA,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,RHIZOPRIONODON TERRAENOVAE,8/22/1999,28.8755,-91.6672
1999,SPHYRNA MOKARRAN,8/22/1999,28.8755,-91.6672
1999,GALEOCERDO CUVIER,8/22/1999,28.8755,-91.6672
1999,CARCHARHINUS LIMBATUS,8/23/1999,29.0787,-92.2668
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0787,-92.2668
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0787,-92.2668
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0787,-92.2668
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0787,-92.2668
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0787,-92.2668
1999,CARCHARHINUS LIMBATUS,8/23/1999,29.0518,-92.2827
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0518,-92.2827
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0518,-92.2827
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0518,-92.2827
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.0518,-92.2827
1999,BAGRE MARINUS,8/23/1999,29.0518,-92.2827
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0518,-92.2827
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0518,-92.2827
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0518,-92.2827
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.0518,-92.2827
1999,CARCHARHINUS LIMBATUS,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS LIMBATUS,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS LIMBATUS,8/23/1999,29.1515,-92.4045
1999,RHIZOPRIONODON TERRAENOVAE,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS BREVIPINNA,8/23/1999,29.1515,-92.4045
1999,CARCHARHINUS LIMBATUS,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS LIMBATUS,8/24/1999,29.1837,-92.4478
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,CARCHARHINUS BREVIPINNA,8/24/1999,29.1837,-92.4478
1999,RACHYCENTRON CANADUM,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.9377,-92.308
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.777,-92.3653
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.777,-92.3653
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.777,-92.3653
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.777,-92.3653
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.777,-92.3653
1999,CARCHARHINUS ACRONOTUS,8/24/1999,28.777,-92.3653
1999,CARCHARHINUS ACRONOTUS,8/24/1999,28.777,-92.3653
1999,CARCHARHINUS ACRONOTUS,8/24/1999,28.777,-92.3653
1999,CARCHARHINUS ACRONOTUS,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.8028,-92.1657
1999,CARCHARHINUS LIMBATUS,8/24/1999,28.8028,-92.1657
1999,RHIZOPRIONODON TERRAENOVAE,8/24/1999,28.949,-92.15
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7443,-92.0382
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7443,-92.0382
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS LIMBATUS,8/25/1999,28.7443,-92.0382
1999,CARCHARHINUS ACRONOTUS,8/25/1999,28.7443,-92.0382
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7443,-92.0382
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7112,-92.2392
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7112,-92.2392
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7112,-92.2392
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.7112,-92.2392
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.5415,-92.3892
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.5415,-92.3892
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.5415,-92.3892
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.5415,-92.3892
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.4963,-92.4403
1999,LUTJANUS CAMPECHANUS,8/25/1999,28.4963,-92.4403
1999,RHIZOPRIONODON TERRAENOVAE,8/25/1999,28.3465,-92.9207
1999,SPHYRNA LEWINI,8/25/1999,28.3465,-92.9207
1999,GALEOCERDO CUVIER,8/25/1999,28.3465,-92.9207
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.5702,-92.99
1999,CARCHARHINUS ACRONOTUS,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS ACRONOTUS,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS ACRONOTUS,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS ACRONOTUS,8/26/1999,28.6812,-92.9098
1999,SPHYRNA LEWINI,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS LEUCAS,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS LEUCAS,8/26/1999,28.6812,-92.9098
1999,CARCHARHINUS LEUCAS,8/26/1999,28.6812,-92.9098
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,28.879,-92.9605
1999,CARCHARHINUS ACRONOTUS,8/26/1999,28.879,-92.9605
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.0142,-92.97
1999,CARCHARHINUS ACRONOTUS,8/26/1999,29.0142,-92.97
1999,CARCHARHINUS ACRONOTUS,8/26/1999,29.0142,-92.97
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
1999,RHIZOPRIONODON TERRAENOVAE,8/26/1999,29.1298,-92.8753
